Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2019,"Jose Martinez","STL",83,0.03614458,0.28915663,0.125,0.2625,0.28915663,0.3625,0.65165663,0.1,0.36363636,7.4925936276614165,-2.9536297654212027,0.2787692726376545,68.3998539398556,7996
2019,"Matt Carpenter","STL",121,0.09917355,0.2892562,0.34285714,0.19444444,0.28099174,0.39814815,0.67913989,0.20370371,0.23529412,12.02744603555894,-3.2013856579711417,0.28932925245978613,75.31632742357712,8090
2019,"Josh Harrison","DET",63,0.04761905,0.22222222,0.21428571,0.20689655,0.23809524,0.25862069,0.49671593,0.05172414,0.26086957,2.2164311566305623,-5.712629973058655,0.21503716707229614,27.51770230683533,8202
2019,"Dee Strange-Gordon","SEA",92,0.04347826,0.11956522,0.36363636,0.34117647,0.37777778,0.49411765,0.87189543,0.15294118,0.36619718,15.526944678377918,3.9479982667682685,0.36958125829696653,132.0069051552784,8203
2019,"Hunter Pence","TEX",94,0.07446809,0.21276596,0.35,0.30232558,0.35106383,0.70930233,1.06036616,0.40697675,0.30508475,20.224201145937364,8.393538507988374,0.4232361874681838,168.283677263245,8252
2019,"Kurt Suzuki","WSN",67,0.04477612,0.2238806,0.2,0.28125,0.31343284,0.53125,0.84468284,0.25,0.31111111,10.123260877459874,1.6907672950919759,0.34913070700061855,114.48450592262975,8259
2019,"Daniel Descalso","CHC",80,0.125,0.2375,0.52631579,0.24637681,0.3375,0.37681159,0.71431159,0.13043478,0.30612245,9.439645347528472,-0.6290037060451359,0.3108412131667137,89.40602345694415,8392
2019,"Ehire Adrianza","MIN",66,0.03030303,0.21212121,0.14285714,0.2,0.24242424,0.25,0.49242424,0.05,0.23404255,2.4358910193782224,-5.8707444498200045,0.21703389286994934,28.86771371943859,8418
2019,"Gerardo Parra","2 Tms",81,0.08641975,0.17283951,0.5,0.24657534,0.32098765,0.4109589,0.73194655,0.16438356,0.26785714,9.456448690266335,-0.7380584764769436,0.30956088826060296,88.45943062685589,8553
2019,"Kendrys Morales","2 Tms",92,0.09782609,0.13043478,0.75,0.2,0.30434783,0.2625,0.56684783,0.0625,0.2238806,6.893095229441532,-4.685851182168117,0.26101469151351764,58.60368456431254,8610
2019,"Elvis Andrus","TEX",108,0.0462963,0.14814815,0.3125,0.31683168,0.36111111,0.45544554,0.81655665,0.13861386,0.35365854,16.280310252814616,2.6876340304902437,0.34872600105073714,117.90640355997795,8709
2019,"Jason Castro","MIN",53,0.13207547,0.18867925,0.7,0.31818182,0.43396226,0.59090909,1.02487135,0.27272727,0.35483871,11.631587236295907,4.9611072383033905,0.4282255172729492,171.65702586503673,8722
2019,"Justin Smoak","TOR",101,0.18811881,0.13861386,1.35714286,0.30864198,0.43564356,0.59259259,1.02823615,0.28395061,0.30645161,21.72739649457076,9.015727064434074,0.42320340394973754,168.2615119143024,9054
2019,"Lorenzo Cain","MIL",136,0.06617647,0.17647059,0.375,0.256,0.30882353,0.336,0.64482353,0.08,0.31372549,12.551253077995982,-4.565450313079153,0.28110197317950864,69.92770358682019,9077
