Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Eloy Jimenez","CHW",105,0.08571429,0.26666667,0.32142857,0.3125,0.37142857,0.60416667,0.97559524,0.29166667,0.36666667,21.098733146725174,7.918248524008269,0.4091440206482297,167.3599910955279,17484
2020,"Alex Bregman","HOU",88,0.19318182,0.14772727,1.30769231,0.25714286,0.40909091,0.41428571,0.82337662,0.15714285,0.29090909,14.414596128624966,3.3680947305384183,0.36512592880205175,139.7422992326066,17678
2020,"Kevin Newman","PIT",88,0.07954545,0.125,0.63636364,0.25316456,0.31818182,0.3164557,0.63463752,0.06329114,0.28985507,8.43903523996371,-2.607466158122838,0.28464227440682327,78.64334904124792,17696
2020,"Ian Happ","CHC",115,0.13913043,0.28695652,0.48484848,0.25510204,0.36521739,0.56122449,0.92644188,0.30612245,0.29824561,21.27494863436747,6.839179761868004,0.390250157273334,145.49789264796573,17919
2020,"Cedric Mullins","BAL",75,0.04,0.24,0.16666667,0.30434783,0.34246575,0.42028986,0.76275561,0.11594203,0.3877551,10.211799400041508,0.7971675266722921,0.3323596773082263,106.85509930901141,17929
2020,"Scott Kingery","PHI",66,0.09090909,0.3030303,0.3,0.15254237,0.23076923,0.23728814,0.46805737,0.08474577,0.21052632,2.424182054994207,-5.860693993570704,0.2145130102451031,28.23307086684373,17975
2020,"Ty France","2 Tms",90,0.06666667,0.27777778,0.24,0.27710843,0.33333333,0.40963855,0.74297188,0.13253012,0.375,11.645092156803885,0.34753390876082335,0.32433856990602283,110.28441839823729,17982
2020,"David Fletcher","LAA",112,0.10714286,0.08035714,1.33333333,0.29292929,0.36607143,0.35353535,0.71960678,0.06060606,0.31111111,14.336755332306694,0.2775717347419983,0.32269916257687975,108.73551148026226,17992
2020,"Paul DeJong","STL",90,0.11111111,0.26666667,0.41666667,0.2987013,0.36666667,0.45454545,0.82121212,0.15584415,0.38888889,13.688854691833575,2.3912964437905138,0.35125389364030624,125.94607979300561,18015
2020,"Harrison Bader","STL",66,0.12121212,0.34848485,0.34782609,0.24074074,0.36363636,0.59259259,0.95622895,0.35185185,0.32142857,12.460071673226661,4.1751956246617485,0.39474157492319745,154.64770875757847,18030
2020,"Jake Cronenworth","SDP",88,0.06818182,0.14772727,0.46153846,0.33333333,0.38636364,0.54320988,0.92957352,0.20987655,0.36923077,16.737147149309287,5.690645751222739,0.3964079117233103,154.67141858380873,18036
2020,"Dylan Moore","SEA",91,0.06593407,0.2967033,0.22222222,0.2375,0.32967033,0.5,0.82967033,0.2625,0.29166667,14.056424463589352,2.6333377905680346,0.35406036036355154,133.2451593234796,18042
2020,"Brian Anderson","MIA",108,0.06481481,0.28703704,0.22580645,0.25510204,0.32407407,0.43877551,0.76284958,0.18367347,0.33333333,14.476836203109674,0.9197663054580005,0.3298557726321397,114.09890971717869,18289
2020,"Dansby Swanson","ATL",131,0.09923664,0.26717557,0.37142857,0.34482759,0.41984733,0.5862069,1.00605423,0.24137931,0.45333333,28.33111899479082,11.886895322639257,0.42731132989621345,167.1308918650406,18314
2020,"Kyle Tucker","HOU",106,0.0754717,0.21698113,0.34782609,0.25773196,0.31132075,0.49484536,0.80616611,0.2371134,0.29577465,14.643988759197622,1.337975711502462,0.33472249678203037,118.93115366819411,18345
2020,"Austin Riley","ATL",91,0.12087912,0.1978022,0.61111111,0.24358974,0.34065934,0.3974359,0.73809524,0.15384616,0.27586207,11.476402282351113,0.05331560932979852,0.3204561471939087,96.60706267045506,18360
2020,"Victor Robles","WSN",87,0.04597701,0.32183908,0.14285714,0.12820513,0.1954023,0.19230769,0.38770999,0.06410256,0.17647059,0.6230233195103574,-10.297949653597934,0.17946639965320454,1.4659055917296686,18363
2020,"Ryan Mountcastle","BAL",60,0.1,0.25,0.4,0.30769231,0.36666667,0.46153846,0.82820513,0.15384615,0.37837838,9.24603359897702,1.714328100281646,0.3536269803841909,121.41256570901903,18373
2020,"Ronald Acuna Jr.","ATL",110,0.2,0.23636364,0.84615385,0.28235294,0.44545455,0.64705882,1.09251337,0.36470588,0.31372549,25.898551774914544,12.09042502730636,0.45003656877411735,182.12942375185085,18401
